z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,engine_temp,vibration,oil_pressure,rpm,battery_voltage,reconstruction_error,is_anomalous,diagnosis,diagnosis_text,severity
-0.41372707,-0.9602237,-0.30256462,-0.83263355,-1.7690547,0.3225651,0.40337723,1.9392524,0.7499735,0.6383572,1.6203086,0.5774606,-0.63211274,-0.545208,-0.5703094,0.38099146,0.39808565,0.37336403,-0.5014339,1.2645885,-0.16928025,-1.6642989,-0.6697946,-1.4528363,-0.22406575,0.6236311,0.08201583,2.4016037,-0.06638117,2.0203905,2.9588876,0.6079302,76.07583570376558,2.696684433012917,84.94378185974651,1689.38251660706,14.258150700716495,0.00041974187,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.16988523,0.11824447,-1.1362697,-2.1504774,-0.83211076,-1.828016,1.8332659,0.46145838,-0.21607848,-1.8153645,1.9753227,-0.84745455,0.9995854,-0.73852235,1.3363302,2.0731854,-0.86785245,0.36774054,2.7872314,2.0384207,-2.05044,0.31929854,-1.0114012,-3.2884228,-1.6222587,-0.14932346,-0.16856241,3.4086666,-1.7838978,0.51278484,0.3216652,-0.48142242,77.01656086174253,2.3531677078756315,38.8096693146123,1300.8901703843237,11.250572596458577,0.0004201232,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.5397908,0.1616949,-0.71351135,-1.9358048,-0.15828872,-1.5930173,1.2285287,-0.108398765,0.013160767,-1.083684,0.872118,-0.67654026,0.54097766,-1.1706468,0.75656193,1.272095,0.08770035,0.0154944025,2.0746543,1.2123429,-1.6557356,-0.102628216,-0.8595379,-2.7127907,-1.3203475,-0.2466918,-0.11348473,2.8110416,-1.5544081,0.3544201,0.030595616,-0.18734068,89.84447095278388,1.8200574033455248,37.69368807065921,1101.3226173286912,12.135178342720266,0.00016741068,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.11336732,0.013872817,-0.70601046,-1.8397399,0.12165841,-0.892948,1.3444006,0.30415806,-0.17321949,-0.9709752,1.0726067,-1.0115649,0.4255588,-1.1792113,0.23294483,1.0760303,0.06779009,0.72188026,1.8065314,1.0613875,-1.2776583,0.0017719604,-0.7341788,-3.082978,-1.2034084,-0.115443535,0.32655308,2.7426722,-1.5197302,0.19353177,-0.19482934,0.15841693,88.35357176410434,3.007568196579292,59.76075822538992,989.0741555451812,11.992959733248036,0.00031016086,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.66821444,0.11052211,-1.2771424,-2.042082,0.47328526,-0.5678056,1.3103387,-0.009321444,0.62997097,0.34575948,0.5145619,0.15739638,-0.38954973,-1.8406613,0.8345747,1.3426762,0.2571386,-0.6487464,1.3150698,0.4508752,-1.4386824,-1.5096369,-0.20810227,-1.4786307,-0.07327999,-1.0825627,-0.760925,2.0154574,-1.086148,0.93770885,1.1040527,-0.36187455,106.74321249690684,0.7515473804267692,41.76032719655966,1500.596156058221,13.002384409510492,0.00022727519,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.6390632,0.14419438,-0.83444536,-1.9871187,-0.80148256,-1.5264643,0.72516525,0.28523216,-0.40562892,-0.98150784,1.0157984,0.83528286,1.0213064,-0.5168495,1.824681,1.3954726,-0.6069262,0.06423517,2.038996,1.4238157,-1.4822991,0.24628025,-0.523242,-1.2455446,-0.9949014,-0.76790714,-0.7697465,2.058114,-0.5013065,1.3456016,1.0958114,-0.44648194,84.11986043961772,5.281671189765157,20.73368797840695,1570.6435132414554,12.655172187167476,0.00012413404,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.7482902,-0.12463262,-1.1391559,-1.7617155,-0.078771345,0.7593055,0.93399256,1.2783626,-0.17135422,0.35283205,1.1060246,1.1454815,0.11180051,-0.80873877,0.64796984,0.6192591,-0.6585107,0.94647044,0.49446177,0.5468093,-0.17614582,-0.64687973,0.4952898,-0.622192,0.41587344,-0.6280634,-0.10657839,1.1751542,-0.20376745,1.5470585,1.9507598,0.18770498,93.01035521301895,7.549433911506987,71.75137565600669,1819.5003292999677,13.254110124394977,7.3145064e-05,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.4776616,-0.072368205,-0.09041451,-1.9402573,0.38021618,0.1802674,0.1959078,0.2977596,-0.3901437,0.22545245,0.0064718574,0.709855,0.115746796,-1.3065497,-0.10942426,-0.139211,0.8935139,0.9878014,0.6054459,0.20439497,-0.39716822,-0.34483472,-0.060020916,-1.6323978,-0.71142346,-0.53408617,0.62497485,2.058978,-0.60502064,1.373313,1.0231677,0.96544987,95.8647943713796,6.617978726042245,60.42310967706561,1079.2838079889054,13.858210624703872,0.00021464894,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.07414158,-0.6219572,-0.20605816,-1.4688402,-1.8190053,-0.23057815,-0.07731494,1.5488933,-0.11783527,-0.020659056,1.2776282,1.5268687,0.36712468,-0.2064361,0.38481736,0.38321868,-0.009832483,0.80654776,0.20313087,1.3636469,-0.3289047,-0.49978575,-0.6352023,-1.0476286,-0.68949735,0.20884468,-0.10565097,2.2481635,0.29930842,2.4461894,2.8327289,0.6098092,70.58041346880222,6.961989341705861,57.10925411061678,1678.117638881409,14.228695966775744,0.00030027144,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.30280328,-0.78475213,-0.61529493,-1.4059747,-0.3473514,0.9822499,0.8488273,1.4197631,0.79213244,1.2569698,0.9749985,-0.04408366,-1.2248343,-1.5349157,-1.2759272,0.08207776,1.0089495,0.50347877,-0.46025702,0.6778937,-0.27137902,-2.155981,-0.14575858,-2.297973,-0.0924499,0.1307638,0.43717784,2.6790462,-0.7035997,1.6523857,2.4558642,0.8945979,95.82235589150974,1.4846046634637655,96.8208171533538,1386.2641943407898,14.215852599836486,0.00016201223,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.26578575,-0.5635301,-0.55018973,-2.1492605,-1.3011211,0.5198868,0.121834695,1.7258545,-0.3808467,0.24308655,1.2285105,2.217421,0.39701843,-0.55547374,0.53616464,0.2177455,-0.1675663,1.3654847,0.064291954,1.1292046,0.11007759,-0.5567679,-0.11988117,-0.8419205,-0.4196173,-0.18541838,-0.010631509,2.3293216,0.37703863,3.0303664,3.3592474,0.8840708,77.58105314207766,9.776032419776762,65.48151075423006,1835.8165538309415,14.502896815191718,0.0009139156,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-1.3266746,0.4017462,-1.7490926,-3.5339313,1.7148207,1.4648322,2.2190366,1.0056117,-0.59937686,0.12779757,1.3886088,0.17054042,0.17078051,-2.4661949,0.435554,1.2100538,-0.56634986,2.5425024,1.5206157,0.40615872,-0.6788474,-0.670932,0.8237069,-2.6906283,0.0069523044,-1.1049931,0.55695003,2.5661647,-1.6129292,1.1029129,0.8733026,0.5964882,108.1087406560087,8.335960715208795,89.28244464129378,1339.1393633182731,12.167614556008116,0.0008704136,0,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,normal
-0.022454556,0.2817458,-1.0032878,-2.7962608,-0.49187922,-1.2836127,1.1633539,0.49515873,-1.3332059,-1.730457,1.4124336,0.69805306,1.7931343,-0.6052355,1.9125332,1.5408032,-1.0366415,1.5657164,2.8890357,1.7139815,-1.4773774,1.257746,-0.38208616,-2.3758514,-1.6225977,-0.7064841,-0.024717078,2.8156855,-1.0717348,1.4023962,0.577441,0.081381336,76.8831579982333,9.187120545180068,31.456125379284952,1324.664211523762,11.896265188972665,0.0002122953,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.12830187,-0.22320312,-0.33252007,-1.6976515,-0.18820861,0.3487219,0.18104807,0.9440968,-0.5019343,0.014867178,0.53860486,1.1227462,0.3857693,-0.6536389,0.19162698,0.034918007,-0.0042170323,1.2588328,0.3920468,0.47813654,-0.040574335,-0.08427905,0.13564518,-0.98594654,-0.4200594,-0.34057224,0.4237983,1.4863635,-0.11232549,1.6300801,1.5819575,0.76236254,87.12498898193827,8.67435661155762,66.01548307796205,1408.6009475630428,13.693990997111772,0.00035957247,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.3846986,-0.53700775,-0.8500572,-1.698346,-0.89081436,0.7438257,1.069511,2.1145096,-0.6508811,-0.36911628,2.0540712,0.79431355,0.5055006,-0.23747346,0.13849367,0.53826195,-0.8287384,2.1001022,0.52190965,1.2756547,-0.066204175,-0.05484894,0.105151504,-1.863602,-0.27043545,0.15817855,0.6148007,1.9297221,-0.19496237,1.8401842,2.063376,0.85529506,73.19032577531638,9.61397729182982,90.34217439235688,1649.6867275700963,12.965676714975254,0.0006337223,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.71640664,0.31571466,-2.1428564,-2.7559216,0.9662653,0.9500776,1.9077971,1.0264418,0.12763034,0.77615815,1.2642304,0.88696206,-0.32263315,-1.951093,1.1042185,1.6388632,-0.72904325,0.55955553,1.2191315,0.31040287,-0.8646598,-1.4897225,0.65791863,-1.025267,0.88704455,-1.5152943,-0.58585215,1.6067927,-1.0085052,1.3055626,1.8724086,-0.252039,110.51547825470544,4.804387452867809,66.9015394101222,1950.5942699811103,12.767490234713463,0.000274881,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.2739101,-0.41924596,-0.21246208,-1.786503,0.08062898,-0.38619176,0.9522752,0.57879543,0.13720374,-0.22084114,0.8562163,-1.2906637,-0.32749796,-1.5970113,-1.0209366,0.33102408,1.2579191,0.7799372,0.94709015,0.933349,-1.0306504,-0.76684564,-1.0278379,-3.7967765,-1.4418396,0.1361127,0.80163205,3.4325993,-1.4994469,0.54556185,0.39781973,0.83082116,90.1217281685134,1.35866636994449,76.91311885017679,704.0130500309212,13.017630928407112,0.00054451945,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.9824299,0.0809733,-0.10962076,-2.668846,0.6174429,-0.5967044,0.5583804,-0.05925691,-0.8583591,-0.4665983,0.035431474,0.15894367,0.6722311,-1.8193845,0.21971306,0.15619637,1.3760893,1.2983621,1.5767009,0.4671782,-0.97130054,0.17959449,-0.57390153,-3.06752,-1.5561494,-0.54330015,0.9665597,3.2658474,-1.3552514,1.2758605,0.37528595,1.2287326,94.24178753036286,6.314193819596338,49.6350128624157,673.9956972123241,13.345851075406504,0.0004507585,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.3593821,-0.23822674,-0.8063834,-2.0230064,-1.7131199,-1.0726547,0.3378873,1.2195473,-0.5195812,-0.6671174,1.5408065,1.859536,1.0768803,-0.040483624,1.7638524,1.2351,-0.75082904,0.38046888,1.3805923,1.671629,-0.95990235,0.04101021,-0.52913624,-0.7960954,-0.80088484,-0.536962,-0.9946096,2.2148497,0.32937855,2.4467058,2.6388392,-0.22711864,72.92542550418435,7.501575535563511,27.549877549222277,1912.292082983852,13.41117297712726,0.00019974222,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.13527742,0.31309348,-0.848636,-2.1291454,0.77515596,0.23371983,0.92728233,0.3324473,-0.4368609,-0.12073099,0.39432728,0.5345474,0.3934816,-1.3009448,0.77302736,0.6217832,-0.20222197,1.0957097,1.1856458,0.28002915,-0.6458277,-0.13353738,0.2801355,-1.2474935,-0.21318316,-0.8701287,0.15921128,1.3839579,-0.7776078,0.8575808,0.5000296,0.27835864,99.57524048847168,7.072112651036096,57.66613663091863,1341.8421951438338,12.775871857823752,0.00016054789,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.32920837,-0.37514263,-0.10684617,-1.0441712,-1.2065735,-0.602982,-0.053981077,0.839223,-0.014640642,-0.20913294,0.7597889,0.779417,0.243392,-0.23274195,0.3247771,0.3486751,0.09686531,0.33393523,0.46256933,0.94517136,-0.57604307,-0.2615318,-0.5709849,-0.92001534,-0.6664807,0.08609025,-0.04462628,1.6411389,-0.008556956,1.4498851,1.6375837,0.30744794,78.0744488076647,5.284981591474831,50.85944852789645,1461.432910942525,13.722874771438724,0.00021214616,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.59842604,-0.17082405,-1.2907017,-2.012513,0.8977391,0.7787992,1.6563526,0.8838055,0.598331,0.7071843,1.0027362,-0.75057644,-0.96633273,-2.060278,-0.81165415,0.61690664,0.4252481,0.6757323,0.5353614,0.35377496,-0.6881656,-1.9522594,0.12834406,-2.7051206,0.07694454,-0.3945411,0.25450513,2.4695756,-1.2512462,0.7363712,1.2153878,0.43963107,106.43715198641912,1.4789006573575785,89.96610284292841,1275.5927769189211,12.998684859916631,0.00015389385,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.8467631,-0.0127069205,-0.052812442,-2.2034183,-0.55279106,-1.736558,0.82069266,0.08115896,-0.7100248,-1.4507054,0.9508159,-0.5944755,1.06207,-1.0653051,0.3726843,0.9149302,0.6612399,0.8248975,2.330005,1.4928286,-1.5233914,0.6396242,-1.2861611,-3.6371012,-2.3641798,0.048211046,0.5443992,3.7201617,-1.7147548,0.7807639,0.0005020574,0.50215846,78.03819795322701,4.058830621576428,39.60958137297099,731.2756700275547,12.427119582058229,0.0003764559,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.6265635,-0.50728065,-1.054254,-1.6477039,-0.648219,0.93888634,1.3617195,2.1430988,-0.49738955,-0.17052476,2.1631398,0.48330143,0.26149124,-0.4669702,0.023053866,0.6219421,-0.8782097,2.043171,0.50590366,1.1965611,-0.074261226,-0.33169878,0.22573029,-1.9283481,-0.0024684258,0.17924593,0.5796936,1.8589925,-0.35787353,1.5918957,1.9513407,0.7400208,77.42568459492566,8.637161829757204,97.75765347042338,1674.7614978898562,12.796192850215428,0.00034463994,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-1.4699801,-0.60779923,-0.8638551,-1.0913663,-1.3204399,0.48019397,1.3245841,2.2848673,-0.088134885,-0.27530164,2.3713052,-0.03289014,-0.026195068,-0.2194052,-0.13216089,0.88569605,-0.6946381,1.483521,0.42459804,1.4539719,-0.3934552,-0.4594971,-0.30985892,-2.176962,-0.21717608,0.53025645,0.48499298,2.0434697,-0.38697812,1.2955028,1.8593959,0.5235941,70.98442542424911,5.7887346840027885,96.60005222604173,1645.536032425407,12.673699675915154,0.00043012187,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.4109851,0.23006137,-0.59873796,-2.1256268,0.10825678,-1.1764797,1.0613258,-0.044953078,-0.5489582,-1.149208,0.63764477,-0.27151892,0.8745185,-1.1521655,0.91859984,1.0279495,0.02233484,0.6908061,2.1387727,1.0261533,-1.3241619,0.42024282,-0.593366,-2.4684293,-1.3599803,-0.40982324,0.15112004,2.5352776,-1.3956777,0.55709213,-0.08657456,0.14637765,89.09447733719671,4.9808361921308535,39.38931513065194,1036.5459024200816,12.251159687079566,0.0006061944,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.0022401,-0.17506546,-0.02754652,-1.4293655,-0.14377332,-0.72400045,0.24917576,0.010741681,0.1734512,-0.016793381,0.089520425,-0.033171088,-0.14766057,-1.2857553,-0.09828101,0.21186899,1.1221614,0.016624892,0.75992876,0.4721443,-0.9520384,-0.6608505,-0.7514585,-1.924987,-0.9561392,-0.21902932,0.19705573,2.2891996,-0.87897515,0.96536285,0.7677663,0.55624616,93.62490779012624,2.4946851856176546,48.2195928278863,1028.0528903228517,13.663107447622057,0.00021380058,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.89387524,-0.8667833,-0.55188745,-0.7483635,-1.7953465,0.40079573,0.81831354,2.2530088,0.5225322,0.3052075,2.0698302,0.39708745,-0.45539206,-0.29523477,-0.39578283,0.6897918,-0.10335929,0.6474888,-0.31366402,1.4368134,-0.21651576,-1.341979,-0.55817145,-1.5708332,-0.07334985,0.6520148,0.11101758,2.1169233,-0.1073181,1.769574,2.702722,0.46949488,72.09457912000696,3.477681366350968,91.9716747834636,1772.7119943925811,13.588720359168844,0.0006243085,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.48821917,-0.26406866,-0.4928692,-3.4847908,1.5949284,1.4387083,1.318925,0.86507356,-0.9736267,0.39792466,0.74038017,0.13098766,0.09009379,-2.4770212,-0.8838016,-0.3327767,1.2010478,2.9242315,0.94093555,0.31549963,-0.30625594,-0.60980815,0.3546877,-3.9137044,-1.1068226,-0.58097935,1.7211777,3.7960172,-1.4791733,1.5772226,0.9337088,1.9063635,101.0332143961368,8.71463810022969,97.81580615455846,701.5506195024002,13.423925305269728,0.0004111657,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.33234227,-0.10520898,-1.0227133,-1.3804225,-0.51004946,0.016182795,0.7605718,1.0612774,-0.08343875,-0.024028754,1.07282,0.95341635,0.30219066,-0.45545495,1.0197141,0.9214286,-0.71861917,0.33598095,0.760639,0.7873654,-0.5001645,-0.46571773,0.13546267,-0.39872143,0.22328812,-0.58717,-0.51859313,1.0359354,-0.06485918,1.3010058,1.6441532,-0.19775909,88.83766366762882,6.037062789281659,55.46847590919421,1833.0560455630537,13.05686932640366,0.00023428423,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
0.9191324,0.035087124,0.03295651,-2.3859036,0.21452072,-0.46514553,0.0412761,0.1887649,-0.8344126,-0.23606369,0.003827788,0.9734029,0.7023766,-1.3639163,0.3126401,0.0041838475,1.0384864,1.178665,1.1195436,0.450576,-0.63423735,0.18246603,-0.31136,-1.9704807,-1.220912,-0.6365927,0.6587569,2.5815532,-0.6844369,1.6924042,1.0015309,1.093978,90.93579007748036,7.810042926764233,45.379852639611904,960.1290438354612,13.82346834641037,0.00027867954,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.045125455,-0.26819742,-0.29442108,-0.7737454,-0.48149386,-0.16473208,0.27801168,0.6359401,0.21282981,0.08830785,0.53236806,0.28102815,-0.1477401,-0.47857255,0.059052028,0.26884472,0.09308849,0.15461293,0.2906633,0.49660254,-0.4313488,-0.55136734,-0.17628795,-0.79658973,-0.17147973,-0.08402247,0.0241279,1.080405,-0.22982329,0.83165175,1.0671984,0.21448207,87.85669577565399,4.263150412252896,61.308127562611446,1430.7906150298104,13.417163064015266,0.00044194268,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.95854896,-0.33035222,-1.1801735,-1.0422503,-0.8345357,0.36387652,1.1293204,1.6269532,0.22319467,0.1745315,1.6160302,0.5030772,-0.103932336,-0.46994758,0.5235574,0.9994378,-0.771932,0.44575962,0.35512722,0.9414929,-0.3263339,-0.9050999,0.087993056,-0.74963945,0.45048028,-0.13233142,-0.34992355,1.1567225,-0.20091416,1.2406424,1.9462523,-0.10407614,85.4993256709396,4.837747849560445,75.43122314332848,1909.60614060332,12.93768453171685,0.0004379625,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.2210556,0.045815945,-0.8460089,-1.3422388,-0.2414462,-0.73131776,0.8067068,0.36286288,0.11067435,-0.33629423,0.7146714,0.24020956,0.30066925,-0.7299059,1.0456898,1.0871246,-0.3582432,-0.18814023,1.2192628,0.75324017,-1.0580866,-0.40629426,-0.23948799,-0.891673,-0.21614212,-0.587219,-0.50883114,1.2296865,-0.5727827,0.67369735,0.71599656,-0.37444705,92.59976680093251,3.5103220996829068,42.089905971220375,1548.905316529714,12.70012263084959,7.8972866e-05,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.17309417,-0.68583316,0.13197641,-1.5355465,-0.8415126,0.22073188,-0.0009885803,1.4120133,-0.4293606,-0.09424065,0.9816941,0.6296428,0.22857852,-0.5328305,-0.6090624,-0.052691177,0.52738976,1.5222586,0.19004941,0.9252541,-0.11392264,-0.18608531,-0.47059816,-2.0035424,-0.9546157,0.18594277,0.92431796,2.3454928,-0.25201014,1.7132838,1.7556021,1.3039414,76.11603770472622,7.598993129943199,78.43496265309385,1179.058848831604,13.939569050950144,0.00027217617,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.0289975,-0.30047998,-0.2780157,-1.6156045,-1.5102572,-1.53414,-0.020549271,0.49279016,-0.007604854,-0.46032467,0.9335295,1.1308355,0.55092204,-0.4010033,1.0596074,0.83130884,0.16172704,-0.26811752,1.1988437,1.4003075,-1.2392977,-0.27690098,-0.9509522,-1.0414846,-1.1233084,-0.24956651,-0.7345223,2.3860624,-0.029563313,1.8486099,1.9686096,-0.15858018,77.76999021765077,4.087862974570875,23.86330173252297,1564.9565967863073,13.70969786532773,0.0007219769,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.6236742,0.42257082,-0.6734433,-3.0578308,0.7972141,-0.8796384,0.77620304,-0.5489258,-0.30396995,-0.23928732,-0.30192256,0.8878373,0.40226674,-2.237256,1.1912397,0.73508126,1.0454538,0.30184075,1.8618796,0.3696649,-1.403821,-0.3875245,-0.46652675,-2.0393975,-1.1382195,-1.3362734,-0.17211872,2.8644571,-1.2869995,1.6438777,0.89589924,0.44574115,105.06511786632306,4.4348646730177546,23.710180015177595,1081.9546850812044,13.435430334516251,0.00048369713,0,low_oil,Low oil pressure: pressure drop combined with rising temperature,normal
0.8076839,1.651447,-2.24401,-8.847506,3.7314093,1.1289083,2.4849706,-0.22765593,-3.2139547,-0.77682614,0.50543785,3.8362505,2.606318,-5.110208,3.3397546,1.653551,0.8377116,5.0745687,4.2976356,0.24048342,-1.626069,0.9231842,1.2533605,-4.7500916,-1.7967931,-3.7271202,1.424187,6.054155,-2.904548,4.1403604,1.9933354,2.1374583,123.1696828148368,18.982951582103045,30.96945591247886,987.9548354177232,12.633870234821044,0.008349739,1,overheating,Engine overheating: extreme temperature (>105°C) with high vibration,critical
-0.10641487,-0.1581397,-1.0418968,-2.5126772,-0.76961327,0.31646726,0.47356746,1.3520538,-0.6209897,-0.020796,1.2020283,2.4438314,0.7708351,-0.61309004,1.4164939,0.7390182,-0.6463484,1.0835363,0.7705644,1.0519589,-0.24569786,-0.27189535,0.19972868,-0.48147354,-0.13526675,-0.9512763,-0.5737914,1.9638962,0.31385335,2.8082635,3.062158,0.2861083,85.22218923779691,10.2106676535947,47.86901416655508,1995.58698773036,13.838952570085246,0.00020709701,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
-0.068078935,-0.14892264,-0.94606245,-1.0966939,-1.1477534,-1.2679654,1.1151605,0.8056256,0.30133566,-0.82499313,1.5225115,-0.26518348,0.3835975,-0.35856798,1.1277964,1.6567816,-0.71012783,-0.40575442,1.5403147,1.4075149,-1.4598761,-0.37543136,-0.7002559,-1.4689953,-0.6040922,-0.13176596,-0.61571157,1.8130758,-0.7429883,0.6249961,0.9815199,-0.6615933,80.99268508403324,1.588707813472765,44.683742050969,1650.345156492562,12.196160622887811,0.0005105133,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.585083,0.36308783,-1.1786163,-2.3046048,0.6333097,0.2877065,1.2251947,0.6396465,-0.65462714,-0.37453237,0.93586874,0.6141976,0.68335253,-1.1537181,1.1544847,1.0259687,-0.7884245,1.4231186,1.5274817,0.5815819,-0.7227265,0.1377458,0.4274946,-1.2999924,-0.11332658,-0.959414,0.063716,1.4465215,-0.8308212,0.94065094,0.63547623,0.14626834,95.8571738803493,8.325779237593338,59.07534150756883,1503.0069559618355,12.384175760170738,0.0003132823,0,bearing_fault,Bearing fault: excessive vibration or vibration with RPM instability,normal
1.0709395,-0.34427524,0.22591843,-1.3924942,-0.7407188,-0.8152509,-0.17353165,0.22633308,0.053245373,-0.03839127,0.24133644,0.4678786,-0.011025097,-0.9830161,-0.097887784,0.11692871,1.1855986,0.1459534,0.5833114,0.69523543,-0.8833338,-0.4833764,-0.9156329,-1.699828,-1.113349,-0.09705668,0.23618758,2.4843712,-0.5217,1.4379636,1.2951311,0.7316575,86.17278369751851,3.4355964262146035,45.28933783576092,1097.127945893082,14.069450090597307,0.00020454088,0,normal,Normal operation: all sensor values within safe operating ranges,normal
1.8098089,-0.5129247,0.7836255,-2.3713405,-1.3807683,-1.8968171,-0.4662587,0.45091808,-0.626891,-0.7243916,0.6517241,0.43671045,0.8327462,-1.211288,-0.20333722,0.25977725,2.018852,0.8221835,1.5074929,1.4639648,-1.3812996,0.1408638,-1.8700836,-3.5220141,-2.6203616,0.16475075,0.90001464,4.4877114,-1.0906013,2.144001,1.492744,1.4562005,71.18469614814464,4.52683793453074,34.56713101701398,668.8312456582089,14.22060116242105,0.00088260026,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.9532944,-0.20734468,-0.14145125,-2.1556182,-0.89338005,-2.1888561,1.2062054,0.21415047,-0.056622863,-1.4941875,1.4577183,-1.5056155,0.57700914,-1.3211379,-0.17020825,1.2644988,1.0357826,0.28332093,2.324975,1.8822187,-1.9835699,-0.068963826,-1.8432053,-4.7137184,-2.664646,0.43456465,0.46624136,4.6418133,-2.1809742,0.54068875,0.098319374,0.30032024,76.09840318957811,-0.4492294316878757,45.76885904237281,643.4331891985214,12.211821894451184,0.0006630193,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-1.130322,-0.3262502,-1.2443311,-1.698347,0.4674664,0.9684945,1.632019,1.2766335,0.46425545,0.5708439,1.3992443,-0.70968115,-0.85392874,-1.5382246,-0.8418411,0.53724617,0.0422338,1.0647913,0.31204462,0.5757653,-0.46156573,-1.6153636,0.19410099,-2.4973521,0.1937508,-0.11340853,0.42687732,2.1561956,-0.9678749,0.75303125,1.2710681,0.5307499,98.72311964203072,2.804549093861302,98.6186121903334,1375.2179833678722,12.8584080072448,0.00033293018,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.17287819,0.13986844,-1.1111647,-1.6151414,0.18357188,-0.021579769,0.9453016,0.6284266,-0.034577735,0.024338014,0.75025046,0.5976403,0.18152533,-0.93669254,1.0171443,1.0123478,-0.50786364,0.24266459,1.0502753,0.4788649,-0.76299816,-0.5294816,0.14181864,-0.6615483,0.22823161,-0.8580663,-0.4095023,1.0348291,-0.49345836,0.864665,0.9852064,-0.19993487,97.01575644421004,5.092276409687283,52.499563648827895,1666.2692672888018,12.8001549508832,0.00035362973,0,normal,Normal operation: all sensor values within safe operating ranges,normal
0.7535445,-0.7901029,0.22507532,-0.85970175,-2.1359956,-1.156157,-0.013385642,1.1952511,0.69118845,0.097549126,1.3248597,0.22538732,-0.28945863,-0.5070864,-0.33654377,0.45978457,0.93235147,-0.2588854,0.2850564,1.4965686,-1.1534499,-1.1338342,-1.4551536,-2.0117657,-1.1495861,0.6984578,-0.03263264,3.0340688,-0.30095506,1.6578951,2.280606,0.37473562,70.58056841749952,0.334486914102668,55.71323284699367,1352.8147638558987,14.147895494675176,0.0001540161,0,normal,Normal operation: all sensor values within safe operating ranges,normal
-0.2988742,-0.49366653,-0.5276186,-0.8562552,-1.3210162,0.014885806,0.37698388,1.4369454,0.31499857,0.1693821,1.2285691,0.8863757,-0.08863615,-0.24608389,0.33673927,0.51550484,-0.25044477,0.2773922,0.041192472,0.99846053,-0.22093397,-0.85584104,-0.27906013,-0.6445864,-0.04816647,0.13791937,-0.29625496,1.429065,0.13106197,1.6649698,2.266116,0.13360031,79.4488257578825,4.801630655114133,66.33233174100184,1777.2985967935113,13.698294041195396,0.00034033632,0,normal,Normal operation: all sensor values within safe operating ranges,normal
